,id,operation_time,code,category,timeout,answer,status
1274,1275,2020-01-26 01:23:02.082881,100-7618-271,None,2.308884,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1275,1276,2020-01-26 01:23:04.735650,100-7618-272,None,2.633406,"--SUCCESS--Иксолла(id:9141, code:100-7618-272)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1276,1277,2020-01-26 01:23:07.294585,100-7618-273,None,2.54209,"--SUCCESS--Иксолла(id:9142, code:100-7618-273)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1277,1278,2020-01-26 01:23:09.859911,100-7618-274,None,2.547189,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1278,1279,2020-01-26 01:23:12.524284,100-7618-275,None,2.647505,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1279,1280,2020-01-26 01:23:15.101230,100-7618-276,None,2.563628,"--SUCCESS--Иксолла(id:9145, code:100-7618-276)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1280,1281,2020-01-26 01:23:18.111395,100-7618-277,None,2.990587,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1281,1282,2020-01-26 01:23:21.187517,100-7618-278,None,3.058173,"--SUCCESS--Иксолла(id:9147, code:100-7618-278)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1282,1283,2020-01-26 01:23:24.508069,100-7618-279,None,3.297205,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1283,1284,2020-01-26 01:23:27.396926,100-7618-247,None,2.869767,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1284,1285,2020-01-26 01:23:28.325362,100-7618-248,None,0.911885,bisys.OtherException: BIS-01648: OtherError:Неверный формат запроса,Format
1285,1286,2020-01-26 01:23:30.789217,100-7618-249,None,2.445795,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1286,1287,2020-01-26 01:23:33.683373,100-7618-250,None,2.875423,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1287,1288,2020-01-26 01:23:39.719291,100-7618-251,None,6.01364,"--SUCCESS--Иксолла(id:9170, code:100-7618-251)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1288,1289,2020-01-26 01:23:42.761433,100-7618-266,None,3.028027,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1289,1290,2020-01-26 01:23:45.795701,100-7618-265,None,3.016422,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1290,1291,2020-01-26 01:23:46.795863,100-7618-264,None,0.982794,bisys.OtherException: BIS-01648: OtherError:Неверный формат запроса,Format
1291,1292,2020-01-26 01:23:49.082914,100-7618-263,None,2.270132,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1292,1293,2020-01-26 01:23:52.092657,100-7618-262,None,2.99134,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1293,1294,2020-01-26 01:23:55.248516,100-7618-261,None,3.137123,"--SUCCESS--Иксолла(id:9160, code:100-7618-261)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1294,1295,2020-01-26 01:23:57.900603,100-7618-260,None,2.629789,"--SUCCESS--Иксолла(id:9161, code:100-7618-260)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1295,1296,2020-01-26 01:24:00.890626,100-7618-259,None,2.972179,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1296,1297,2020-01-26 01:24:03.192469,100-7618-258,None,2.288949,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1297,1298,2020-01-26 01:24:05.944095,100-7618-257,None,2.732811,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1298,1299,2020-01-26 01:24:08.695545,100-7618-256,None,2.732523,"--SUCCESS--Иксолла(id:9165, code:100-7618-256)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1299,1300,2020-01-26 01:24:09.811697,100-7618-255,None,1.09655,bisys.OtherException: BIS-01648: OtherError:Неверный формат запроса,Format
1300,1301,2020-01-26 01:24:12.614979,100-7618-254,None,2.78617,"--SUCCESS--Иксолла(id:9167, code:100-7618-254)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1301,1302,2020-01-26 01:24:15.304855,100-7618-252,None,2.671816,"--SUCCESS--Иксолла(id:9169, code:100-7618-252)properties:{НОМЕР=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1302,1303,2020-01-26 01:24:17.875327,100-7618-253,None,2.553646,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1303,1304,2020-01-26 01:24:18.523190,111-12200-1,None,0.627484,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
1304,1305,2020-01-26 01:24:18.584699,979-12191-1,None,0.043083,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1305,1306,2020-01-26 01:24:18.648130,979-12176-1,None,0.043192,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1306,1307,2020-01-26 01:24:18.709320,979-12168-1,None,0.042331,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1307,1308,2020-01-26 01:24:18.769703,979-12163-1,None,0.042146,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1308,1309,2020-01-26 01:24:19.735072,111-12147-1,None,0.945614,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
1309,1310,2020-01-26 01:24:19.792174,979-12128-1,None,0.04222,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия плательщика: обязательно для заполнения,Format
1310,1311,2020-01-26 01:24:35.314712,111-12127-1,None,15.502678,bisys.OtherException: BIS-01648: OtherError:Ошибка подключения к серверу оператора. HTTP protocol error,Error
1311,1312,2020-01-26 01:24:35.383143,979-12119-1,None,0.043193,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия плательщика: обязательно для заполнения,Format
1312,1313,2020-01-26 01:24:35.444319,979-12114-1,None,0.042816,PaymentPropertyException: BIS-01275: Incorrect payment property Номер квартиры: обязательно для заполнения,Format
1313,1314,2020-01-26 01:24:35.499224,979-12111-1,None,0.042993,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия плательщика: обязательно для заполнения,Format
1314,1315,2020-01-26 01:24:35.555482,979-12105-1,None,0.042456,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1315,1316,2020-01-26 01:24:35.620041,979-12094-1,None,0.043783,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1316,1317,2020-01-26 01:24:35.680651,979-12088-1,None,0.04293,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1317,1318,2020-01-26 01:24:35.741214,979-12087-1,None,0.043012,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1318,1319,2020-01-26 01:24:35.801801,979-12085-1,None,0.042984,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1319,1320,2020-01-26 01:24:35.868098,979-12042-1,None,0.044956,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия плательщика: обязательно для заполнения,Format
1320,1321,2020-01-26 01:24:35.955856,979-12040-1,None,0.044039,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1321,1322,2020-01-26 01:24:36.018585,979-12039-1,None,0.043928,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1322,1323,2020-01-26 01:24:36.078971,979-12036-1,None,0.042864,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1323,1324,2020-01-26 01:24:36.140334,979-12034-1,None,0.043867,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1324,1325,2020-01-26 01:24:36.200293,979-12032-1,None,0.042505,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1325,1326,2020-01-26 01:24:36.261274,979-12030-1,None,0.043278,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1326,1327,2020-01-26 01:24:36.316648,979-12029-1,None,0.04193,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1327,1328,2020-01-26 01:24:36.374190,979-12028-1,None,0.043278,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1328,1329,2020-01-26 01:24:36.436145,979-12027-1,None,0.0444,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1329,1330,2020-01-26 01:24:36.502553,979-12026-1,None,0.045854,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1330,1331,2020-01-26 01:24:36.566561,979-12025-1,None,0.044762,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1331,1332,2020-01-26 01:24:36.632960,979-12024-1,None,0.04538,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1332,1333,2020-01-26 01:24:36.695268,979-12023-1,None,0.043945,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1333,1334,2020-01-26 01:24:36.757346,979-12022-1,None,0.044689,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1334,1335,2020-01-26 01:24:36.819594,979-12021-1,None,0.042585,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1335,1336,2020-01-26 01:24:36.879991,979-12017-1,None,0.042967,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1336,1337,2020-01-26 01:24:36.940599,979-12014-1,None,0.043074,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1337,1338,2020-01-26 01:24:37.004044,979-11971-1,None,0.044167,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия плательщика: обязательно для заполнения,Format
1338,1339,2020-01-26 01:24:37.065943,100-11966-1,None,0.044595,PaymentPropertyException: BIS-01275: Incorrect payment property УСЛУГА: не корректное значение,Format
1339,1340,2020-01-26 01:24:38.072256,111-11963-1,None,0.990088,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
1340,1341,2020-01-26 01:24:38.134693,979-11956-1,None,0.04344,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1341,1342,2020-01-26 01:24:38.195132,979-11952-1,None,0.042366,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1342,1343,2020-01-26 01:24:38.255074,979-11951-1,None,0.042324,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1343,1344,2020-01-26 01:24:38.315258,979-11948-1,None,0.042693,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1344,1345,2020-01-26 01:24:38.372205,979-11947-1,None,0.043589,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1345,1346,2020-01-26 01:24:38.431631,979-11946-1,None,0.043549,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1346,1347,2020-01-26 01:24:38.494603,979-11945-1,None,0.044517,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1347,1348,2020-01-26 01:24:38.556164,979-11944-1,None,0.043655,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1348,1349,2020-01-26 01:24:38.616896,979-11941-1,None,0.043186,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1349,1350,2020-01-26 01:24:38.677338,979-11940-1,None,0.042844,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1350,1351,2020-01-26 01:24:38.737533,979-11937-1,None,0.042503,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1351,1352,2020-01-26 01:24:38.798757,979-11936-1,None,0.043687,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1352,1353,2020-01-26 01:24:38.858624,979-11935-1,None,0.042236,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1353,1354,2020-01-26 01:24:38.919096,979-11934-1,None,0.042734,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1354,1355,2020-01-26 01:24:38.984084,979-11933-1,None,0.045108,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1355,1356,2020-01-26 01:24:39.045275,979-11932-1,None,0.043634,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1356,1357,2020-01-26 01:24:39.107287,979-11931-1,None,0.043157,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1357,1358,2020-01-26 01:24:39.168127,979-11929-1,None,0.043149,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1358,1359,2020-01-26 01:24:39.229986,979-11926-1,None,0.043508,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1359,1360,2020-01-26 01:24:39.292622,979-11924-1,None,0.044534,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1360,1361,2020-01-26 01:24:39.355715,979-11923-1,None,0.042705,PaymentPropertyException: BIS-01275: Incorrect payment property Имя: обязательно для заполнения,Format
1361,1362,2020-01-26 01:24:39.413576,111-11916-1,None,0.043644,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1362,1363,2020-01-26 01:24:40.149828,111-11899-1,None,0.718714,"--SUCCESS--Триада-Коннект Сервис Систем, ООО(id:9282, code:111-11899-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1363,1364,2020-01-26 01:24:40.208220,111-11888-1,None,0.044756,provider == null,Услга не выведена
1364,1365,2020-01-26 01:24:40.270880,111-11884-1,None,0.042988,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1365,1366,2020-01-26 01:24:40.333946,979-11607-1,None,0.042943,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1366,1367,2020-01-26 01:24:40.398769,111-11866-1,None,0.045544,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1367,1368,2020-01-26 01:24:40.456974,100-11843-1,None,0.041626,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1368,1369,2020-01-26 01:24:40.515202,979-11842-1,None,0.042375,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1369,1370,2020-01-26 01:24:40.579401,979-11839-1,None,0.042882,PaymentPropertyException: BIS-01275: Incorrect payment property Имя плательщика: обязательно для заполнения,Format
1370,1371,2020-01-26 01:24:40.643498,111-11823-1,None,0.04366,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1371,1372,2020-01-26 01:24:40.707693,979-11387-2,None,0.042902,PaymentPropertyException: BIS-01275: Incorrect payment property Имя плательщика: обязательно для заполнения,Format
1372,1373,2020-01-26 01:24:41.378908,111-11772-1,None,0.653204,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
1373,1374,2020-01-26 01:24:41.444329,111-11685-2,None,0.046407,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1374,1375,2020-01-26 01:24:41.508363,111-11685-1,None,0.045038,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1375,1376,2020-01-26 01:24:41.571070,111-11777-2,None,0.044866,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1376,1377,2020-01-26 01:24:41.634800,111-11777-1,None,0.044171,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1377,1378,2020-01-26 01:24:41.698207,979-11778-1,None,0.043472,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия плательщика: обязательно для заполнения,Format
1378,1379,2020-01-26 01:24:41.759755,111-11768-2,None,0.042796,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1379,1380,2020-01-26 01:24:41.826105,111-11768-1,None,0.044711,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1380,1381,2020-01-26 01:24:41.884607,979-11760-2,None,0.045234,provider == null,Услга не выведена
1381,1382,2020-01-26 01:24:41.948528,979-11760-1,None,0.045109,provider == null,Услга не выведена
1382,1383,2020-01-26 01:24:42.713553,109-7504-1,None,0.747274,bisys.UnknownAccountException: BIS-01640: Unknown НОМЕР ДОГОВОРА 111,OK
1383,1384,2020-01-26 01:24:42.775497,979-11737-1,None,0.043299,PaymentPropertyException: BIS-01275: Incorrect payment property Группа: обязательно для заполнения,Format
1384,1385,2020-01-26 01:24:42.840360,979-11734-1,None,0.043121,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1385,1386,2020-01-26 01:24:42.905578,979-11732-1,None,0.046613,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1386,1387,2020-01-26 01:24:42.968155,979-11719-1,None,0.04289,PaymentPropertyException: BIS-01275: Incorrect payment property Группа: обязательно для заполнения,Format
1387,1388,2020-01-26 01:24:43.030976,979-11718-1,None,0.042864,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1388,1389,2020-01-26 01:24:43.691136,111-11713-1,None,0.642286,bisys.UnknownAccountException: BIS-01640: Unknown ТЕЛЕФОН 8- 1111111111,OK
1389,1390,2020-01-26 01:24:44.386205,111-11706-3,None,0.678555,bisys.OtherException: BIS-01648: OtherError:99: Не удалось проверить позывной,OK
1390,1391,2020-01-26 01:24:45.106146,111-11706-2,None,0.704982,bisys.OtherException: BIS-01648: OtherError:99: Не удалось проверить позывной,OK
1391,1392,2020-01-26 01:24:45.794416,111-11706-1,None,0.666587,bisys.OtherException: BIS-01648: OtherError:99: Не удалось проверить позывной,OK
1392,1393,2020-01-26 01:24:47.404099,111-11703-1,None,1.592573,bisys.UnknownAccountException: BIS-01640: Unknown НОМЕР КАРТЫ 1111111,OK
1393,1394,2020-01-26 01:24:47.462657,979-11693-1,None,0.041856,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1394,1395,2020-01-26 01:24:47.524521,979-11692-1,None,0.04303,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1395,1396,2020-01-26 01:24:48.092213,111-11332-4,None,0.550158,bisys.UnknownAccountException: BIS-01640: Unknown Л/СЧЕТ 1,OK
1396,1397,2020-01-26 01:24:48.870111,111-11332-3,None,0.761427,"--SUCCESS--ТелеСеть(id:8663, code:111-11332-3)properties:{Л/СЧЕТ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1397,1398,2020-01-26 01:24:48.936851,979-11678-1,None,0.04314,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1398,1399,2020-01-26 01:24:48.999526,111-11623-2,None,0.043247,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1399,1400,2020-01-26 01:24:49.207277,111-11623-1,None,0.18833,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1400,1401,2020-01-26 01:24:49.270557,979-11664-1,None,0.042706,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1401,1402,2020-01-26 01:24:49.331949,111-11656-1,None,0.043338,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1402,1403,2020-01-26 01:24:49.395439,111-11655-1,None,0.042399,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1403,1404,2020-01-26 01:24:50.088340,111-11618-2,None,0.675083,"--SUCCESS--Такси Браво Самара(id:8616, code:111-11618-2)properties:{ПОЗЫВНОЙ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1404,1405,2020-01-26 01:24:50.760422,111-11618-1,None,0.65104,"--SUCCESS--Такси Браво Новокуйбышевск(id:8615, code:111-11618-1)properties:{ПОЗЫВНОЙ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1405,1406,2020-01-26 01:24:50.823020,979-11653-1,None,0.046173,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1406,1407,2020-01-26 01:24:50.882353,979-11652-1,None,0.042652,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1407,1408,2020-01-26 01:24:50.947050,979-11651-1,None,0.043279,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия плательщика: обязательно для заполнения,Format
1408,1409,2020-01-26 01:24:51.011843,979-11650-1,None,0.045372,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1409,1410,2020-01-26 01:24:51.077710,979-11647-1,None,0.044365,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1410,1411,2020-01-26 01:24:51.140043,979-11638-1,None,0.043574,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1411,1412,2020-01-26 01:24:51.203407,979-11637-1,None,0.042744,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1412,1413,2020-01-26 01:24:51.268552,979-11636-1,None,0.043168,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1413,1414,2020-01-26 01:24:51.331398,979-11635-1,None,0.043475,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1414,1415,2020-01-26 01:24:51.395634,979-11634-1,None,0.043605,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1415,1416,2020-01-26 01:24:51.461298,979-11631-1,None,0.044256,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1416,1417,2020-01-26 01:24:51.528363,979-11629-1,None,0.043269,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1417,1418,2020-01-26 01:24:51.591176,979-11628-1,None,0.043317,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1418,1419,2020-01-26 01:24:51.653292,979-11627-1,None,0.042988,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1419,1420,2020-01-26 01:24:51.717013,979-11626-1,None,0.043204,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1420,1421,2020-01-26 01:24:51.778133,979-11622-1,None,0.042763,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1421,1422,2020-01-26 01:24:51.842285,100-3822-3,A,0.044212,PaymentPropertyException: BIS-01275: Incorrect payment property email: обязательно для заполнения,Format
1422,1423,2020-01-26 01:24:52.813100,100-7618-241,None,0.956131,bisys.OtherException: BIS-01648: OtherError:Неверный формат запроса,Format
1423,1424,2020-01-26 01:24:53.750638,100-7618-242,None,0.918109,bisys.OtherException: BIS-01648: OtherError:Неверный формат номера телефона,Format
1424,1425,2020-01-26 01:24:54.506710,100-7618-240,None,0.736603,bisys.OtherException: BIS-01648: OtherError:Неверный формат номера телефона,Format
1425,1426,2020-01-26 01:24:54.569187,979-11608-1,None,0.044179,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1426,1427,2020-01-26 01:24:54.633553,979-11606-1,None,0.042961,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1427,1428,2020-01-26 01:24:54.696585,111-11605-1,None,0.043661,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1428,1429,2020-01-26 01:24:54.760890,979-11603-1,None,0.044433,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
1429,1430,2020-01-26 01:24:55.640721,100-7618-238,None,0.861269,bisys.OtherException: BIS-01648: OtherError:Работа шлюза приостановлена,Error
1430,1431,2020-01-26 01:24:56.539731,100-7618-237,None,0.884243,bisys.OtherException: BIS-01648: OtherError:Работа шлюза приостановлена,Error
1431,1432,2020-01-26 01:24:57.570131,100-7618-236,None,1.011322,bisys.OtherException: BIS-01648: OtherError:Неверный формат номера телефона,Format
1432,1433,2020-01-26 01:24:58.066693,111-11594-1,None,0.472024,"--SUCCESS--Фонд защиты прав потребителей, развития культуры предпринимательства, помощи социально-незащищенным лицам(id:8546, code:111-11594-1)properties:{ФИО_ПОЖЕРТВ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
1433,1434,2020-01-26 01:24:59.584661,100-7618-224,None,1.501324,bisys.UnknownAccountException: BIS-01640: Unknown Номер  1,OK
1434,1435,2020-01-26 01:25:00.572152,100-7618-223,None,0.969586,bisys.OtherException: BIS-01648: OtherError:Неверный формат номера телефона,Format
1435,1436,2020-01-26 01:25:00.637115,111-11577-1,None,0.042864,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
1436,1437,2020-01-26 01:25:00.699410,979-11568-1,None,0.042926,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия плательщика: обязательно для заполнения,Format
1437,1438,2020-01-26 01:25:16.305362,100-7618-211,None,15.583795,bisys.OtherException: BIS-01648: OtherError:Ошибка подключения к серверу оператора. HTTP protocol error,Error
1438,1439,2020-01-26 01:25:16.367049,979-11534-1,None,0.042684,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
1439,1440,2020-01-26 01:25:16.431441,979-11528-1,None,0.042945,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия плательщика: обязательно для заполнения,Format
1440,1441,2020-01-26 01:25:16.494179,979-11530-1,None,0.0429,PaymentPropertyException: BIS-01275: Incorrect payment property Имя плательщика: обязательно для заполнения,Format
1441,1442,2020-01-26 01:25:16.558601,979-11506-1,None,0.0442,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
